Kasus_ID,Perkara_Kasus,Deskripsi_Kasus,NIK,Pengacara_ID,Staf_ID,Tgl_Daftar,Tgl_Mulai,Tgl_Selesai,Hasil,Status_Kasus
500163,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500163 untuk NIK 10005030,10005030,207,762,2026-07-28,2026-12-03,,,Proses
500164,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500164 untuk NIK 10007261,10007261,145,578,2025-07-18,2026-04-20,,,Proses
500165,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500165 untuk NIK 10002608,10002608,636,738,2026-12-06,2026-12-29,,,Proses
500166,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500166 untuk NIK 10002671,10002671,918,159,2024-05-31,2026-07-27,,,Proses
500167,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500167 untuk NIK 10009949,10009949,619,377,2026-04-02,2026-08-30,,,Proses
500168,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500168 untuk NIK 10005326,10005326,104,313,2026-06-05,2026-10-21,2026-11-21,Menang,Selesai
500169,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500169 untuk NIK 10000353,10000353,663,638,2023-06-16,2025-01-22,2026-06-24,Menang,Selesai
500170,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500170 untuk NIK 10004982,10004982,520,44,2024-03-26,2024-10-08,2025-11-05,Kalah,Selesai
500171,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500171 untuk NIK 10004617,10004617,926,973,2024-09-23,2025-11-03,,,Proses
500172,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500172 untuk NIK 10000035,10000035,170,822,2026-09-06,2026-12-09,,,Proses
500173,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500173 untuk NIK 10000181,10000181,317,67,2026-03-04,2026-05-08,2026-12-24,Damai,Selesai
500174,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500174 untuk NIK 10001204,10001204,974,459,2024-02-22,2026-04-03,,,Proses
500175,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500175 untuk NIK 10004683,10004683,433,619,2024-09-16,2026-12-19,,,Proses
500176,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500176 untuk NIK 10009508,10009508,945,49,2025-03-16,2026-11-10,,,Proses
500177,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500177 untuk NIK 10002809,10002809,421,379,2023-02-23,2024-03-25,,,Proses
500178,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500178 untuk NIK 10005404,10005404,726,220,2025-01-04,2025-08-12,2026-07-14,Damai,Selesai
500179,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500179 untuk NIK 10004755,10004755,625,276,2025-08-26,2025-11-19,,,Proses
500180,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500180 untuk NIK 10004127,10004127,92,695,2023-07-30,2025-06-06,,,Pending
500181,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500181 untuk NIK 10009615,10009615,202,767,2025-03-26,2026-05-12,,,Proses
500182,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500182 untuk NIK 10007268,10007268,528,115,2025-02-17,2025-08-28,,,Pending
500183,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500183 untuk NIK 10001985,10001985,269,462,2024-06-09,2025-12-13,,,Pending
500184,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500184 untuk NIK 10008958,10008958,938,160,2024-08-08,2026-09-27,2026-11-03,Menang,Selesai
500185,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500185 untuk NIK 10001544,10001544,392,344,2024-03-02,2026-12-12,,,Proses
500186,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500186 untuk NIK 10005820,10005820,205,826,2023-04-02,2024-03-26,,,Proses
500187,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500187 untuk NIK 10006223,10006223,907,961,2025-12-06,2026-12-12,,,Pending
500188,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500188 untuk NIK 10009013,10009013,538,715,2024-12-16,2025-05-13,,,Pending
500189,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500189 untuk NIK 10005626,10005626,441,771,2025-05-11,2025-11-04,2026-02-17,Kalah,Selesai
500190,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500190 untuk NIK 10002679,10002679,686,546,2024-05-19,2024-09-01,,,Pending
500191,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500191 untuk NIK 10004003,10004003,585,931,2023-01-02,2023-03-26,2026-04-23,Menang,Selesai
500192,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500192 untuk NIK 10001302,10001302,794,253,2024-05-15,2026-01-23,,,Proses
500193,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500193 untuk NIK 10000734,10000734,850,681,2024-05-19,2026-08-16,2026-09-17,Menang,Selesai
500194,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500194 untuk NIK 10008512,10008512,51,605,2023-06-10,2025-08-17,,,Proses
500195,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500195 untuk NIK 10000540,10000540,590,483,2025-01-23,2025-11-18,2025-12-18,Menang,Selesai
500196,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500196 untuk NIK 10001766,10001766,723,894,2024-10-27,2026-01-26,,,Proses
500197,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500197 untuk NIK 10003220,10003220,332,121,2023-04-05,2023-07-15,2024-12-19,Menang,Selesai
500198,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500198 untuk NIK 10008954,10008954,5,696,2026-06-05,2026-11-05,2026-12-24,Kalah,Selesai
500199,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500199 untuk NIK 10004208,10004208,187,124,2026-12-29,2026-12-29,,,Proses
500200,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500200 untuk NIK 10006481,10006481,751,344,2024-10-07,2026-09-05,,,Pending
500201,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500201 untuk NIK 10005383,10005383,961,594,2024-04-16,2025-06-23,2025-11-21,Damai,Selesai
500202,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500202 untuk NIK 10003979,10003979,600,311,2023-04-08,2023-10-14,2024-06-04,Menang,Selesai
500203,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500203 untuk NIK 10003576,10003576,572,58,2026-01-26,2026-06-16,,,Proses
500204,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500204 untuk NIK 10002068,10002068,437,317,2024-05-30,2024-06-02,2026-10-26,Banding Kalah,Banding
500205,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500205 untuk NIK 10005500,10005500,160,473,2024-01-18,2025-11-14,2026-07-05,Menang,Selesai
500206,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500206 untuk NIK 10005283,10005283,696,35,2024-04-26,2025-12-13,,,Proses
500207,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500207 untuk NIK 10004714,10004714,257,956,2024-05-19,2025-10-24,,,Proses
500208,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500208 untuk NIK 10004436,10004436,37,374,2026-02-27,2026-04-22,2026-11-14,Menang,Selesai
500209,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500209 untuk NIK 10008923,10008923,575,74,2024-02-20,2026-04-11,2026-12-01,Banding Menang,Banding
500210,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500210 untuk NIK 10007623,10007623,116,265,2026-07-17,2026-11-03,,,Proses
500211,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500211 untuk NIK 10008791,10008791,155,250,2026-01-03,2026-04-12,,,Proses
500212,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500212 untuk NIK 10001323,10001323,460,966,2026-02-20,2026-06-26,2026-12-29,Menang,Selesai
500213,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500213 untuk NIK 10003932,10003932,853,953,2023-08-15,2026-01-16,,,Proses
500214,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500214 untuk NIK 10005744,10005744,853,254,2025-03-09,2025-03-29,,,Proses
500215,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500215 untuk NIK 10006732,10006732,197,338,2025-03-30,2026-08-14,,,Proses
500216,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500216 untuk NIK 10007222,10007222,704,169,2023-07-07,2025-12-25,2026-02-16,Banding Kalah,Banding
500217,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500217 untuk NIK 10005892,10005892,489,100,2024-10-05,2026-05-03,,,Proses
500218,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500218 untuk NIK 10005607,10005607,443,437,2023-10-23,2024-03-29,2026-06-07,Kalah,Selesai
500219,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500219 untuk NIK 10005288,10005288,310,947,2024-10-15,2025-07-14,2026-05-03,Kalah,Selesai
500220,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500220 untuk NIK 10004760,10004760,607,751,2024-03-28,2026-07-11,2026-08-31,Kalah,Selesai
500221,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500221 untuk NIK 10005057,10005057,695,499,2023-04-23,2026-03-07,2026-11-17,Kalah,Selesai
500222,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500222 untuk NIK 10001539,10001539,851,810,2024-11-05,2026-04-06,,,Proses
500223,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500223 untuk NIK 10006428,10006428,378,403,2025-05-24,2026-01-11,,,Pending
500224,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500224 untuk NIK 10007817,10007817,18,400,2024-04-23,2026-11-29,,,Proses
500225,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500225 untuk NIK 10006535,10006535,399,479,2024-07-11,2026-08-24,2026-10-13,Menang,Selesai
500226,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500226 untuk NIK 10009111,10009111,735,517,2026-04-11,2026-05-24,,,Proses
500227,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500227 untuk NIK 10003311,10003311,266,797,2024-03-01,2026-08-04,,,Pending
500228,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500228 untuk NIK 10006704,10006704,562,705,2026-02-19,2026-03-12,,,Proses
500229,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500229 untuk NIK 10005892,10005892,829,341,2025-08-11,2026-05-01,,,Proses
500230,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500230 untuk NIK 10007003,10007003,537,709,2025-06-30,2025-10-08,,,Proses
500231,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500231 untuk NIK 10002552,10002552,362,576,2025-10-02,2026-09-29,2026-10-29,Banding Kalah,Banding
500232,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500232 untuk NIK 10000046,10000046,616,984,2026-09-03,2026-11-25,2026-12-25,Menang,Selesai
500233,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500233 untuk NIK 10009470,10009470,560,412,2024-09-28,2025-01-29,,,Proses
500234,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500234 untuk NIK 10002235,10002235,414,332,2026-04-18,2026-08-01,2026-09-25,Menang,Selesai
500235,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500235 untuk NIK 10009608,10009608,410,226,2025-12-08,2026-06-14,,,Pending
500236,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500236 untuk NIK 10003929,10003929,372,672,2026-04-19,2026-08-13,,,Proses
500237,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500237 untuk NIK 10005359,10005359,394,793,2025-01-24,2025-04-06,,,Pending
500238,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500238 untuk NIK 10009191,10009191,586,601,2026-05-26,2026-07-12,2026-08-19,Damai,Selesai
500239,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500239 untuk NIK 10009539,10009539,696,982,2023-08-07,2024-06-20,2025-10-14,Kalah,Selesai
500240,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500240 untuk NIK 10002262,10002262,70,627,2024-08-02,2025-02-11,,,Pending
500241,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500241 untuk NIK 10006799,10006799,48,334,2025-03-08,2026-03-16,,,Pending
500242,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500242 untuk NIK 10006165,10006165,658,495,2026-08-17,2026-11-15,2026-12-15,Kalah,Selesai
500243,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500243 untuk NIK 10000278,10000278,341,565,2025-01-22,2025-03-31,,,Proses
500244,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500244 untuk NIK 10009485,10009485,82,123,2026-08-29,2026-09-15,,,Proses
500245,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500245 untuk NIK 10005057,10005057,373,582,2026-03-20,2026-05-30,2026-07-07,Menang,Selesai
500246,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500246 untuk NIK 10007705,10007705,994,327,2024-04-09,2024-10-21,,,Pending
500247,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500247 untuk NIK 10001775,10001775,77,419,2025-01-05,2026-01-07,,,Pending
500248,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500248 untuk NIK 10001347,10001347,56,959,2025-07-05,2025-11-22,,,Proses
500249,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500249 untuk NIK 10002420,10002420,803,668,2026-11-21,2026-11-26,2026-12-27,Kalah,Selesai
500250,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500250 untuk NIK 10004359,10004359,184,261,2026-11-06,2026-12-19,,,Proses
500251,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500251 untuk NIK 10004878,10004878,1000,528,2025-07-11,2025-11-15,,,Proses
500252,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500252 untuk NIK 10003738,10003738,892,734,2023-04-13,2023-06-10,,,Proses
500253,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500253 untuk NIK 10008163,10008163,715,345,2023-01-23,2025-02-21,,,Pending
500254,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500254 untuk NIK 10002642,10002642,68,927,2026-12-07,2026-12-07,,,Proses
500255,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500255 untuk NIK 10006366,10006366,756,900,2025-10-08,2026-03-06,2026-04-09,Menang,Selesai
500256,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500256 untuk NIK 10002867,10002867,36,195,2026-01-24,2026-03-13,,,Proses
500257,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500257 untuk NIK 10002116,10002116,664,984,2026-08-29,2026-10-08,,,Proses
500258,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500258 untuk NIK 10001912,10001912,568,14,2023-03-24,2025-02-22,,,Proses
500259,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500259 untuk NIK 10003761,10003761,938,618,2026-09-18,2026-12-05,,,Pending
500260,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500260 untuk NIK 10007655,10007655,19,71,2023-03-03,2026-06-09,2026-12-13,Damai,Selesai
500261,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500261 untuk NIK 10007442,10007442,587,739,2024-12-18,2025-08-04,,,Pending
500262,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500262 untuk NIK 10005822,10005822,600,679,2025-12-25,2026-04-20,,,Pending
500263,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500263 untuk NIK 10000947,10000947,592,106,2023-09-03,2026-10-15,,,Proses
500264,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500264 untuk NIK 10006268,10006268,654,163,2025-05-12,2026-09-15,2026-10-16,Kalah,Selesai
500265,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500265 untuk NIK 10004338,10004338,752,361,2023-11-08,2026-07-05,,,Pending
500266,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500266 untuk NIK 10008442,10008442,846,381,2023-07-06,2024-01-10,2024-08-09,Kalah,Selesai
500267,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500267 untuk NIK 10006349,10006349,346,932,2023-02-17,2025-06-30,,,Pending
500268,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500268 untuk NIK 10008206,10008206,797,703,2026-09-28,2026-10-05,2026-12-01,Kalah,Selesai
500269,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500269 untuk NIK 10001635,10001635,656,684,2025-10-26,2026-10-04,2026-12-07,Kalah,Selesai
500270,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500270 untuk NIK 10006607,10006607,104,484,2023-12-28,2024-08-29,2025-09-10,Menang,Selesai
500271,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500271 untuk NIK 10009493,10009493,41,569,2026-06-10,2026-09-25,,,Proses
500272,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500272 untuk NIK 10005068,10005068,69,352,2025-04-06,2025-09-10,2026-08-10,Menang,Selesai
500273,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500273 untuk NIK 10000365,10000365,196,102,2024-10-02,2025-02-11,2025-11-12,Kalah,Selesai
500274,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500274 untuk NIK 10000004,10000004,580,312,2026-04-01,2026-09-02,2026-10-18,Kalah,Selesai
500275,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500275 untuk NIK 10008306,10008306,331,230,2024-03-11,2026-03-14,,,Proses
500276,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500276 untuk NIK 10006298,10006298,494,17,2026-01-03,2026-04-19,,,Proses
500277,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500277 untuk NIK 10007384,10007384,709,631,2024-05-26,2024-12-07,2025-06-09,Damai,Selesai
500278,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500278 untuk NIK 10006276,10006276,13,191,2023-07-05,2025-10-15,2026-06-07,Menang,Selesai
500279,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500279 untuk NIK 10006809,10006809,304,719,2023-06-28,2023-12-11,,,Proses
500280,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500280 untuk NIK 10003030,10003030,909,870,2025-05-14,2025-10-17,,,Proses
500281,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500281 untuk NIK 10008172,10008172,821,212,2023-02-20,2023-08-03,,,Proses
500282,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500282 untuk NIK 10007971,10007971,844,562,2025-07-01,2025-12-07,,,Proses
500283,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500283 untuk NIK 10008441,10008441,628,200,2025-10-18,2026-01-18,,,Proses
500284,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500284 untuk NIK 10006959,10006959,772,227,2025-12-20,2026-02-18,,,Proses
500285,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500285 untuk NIK 10001672,10001672,974,329,2023-02-06,2024-11-28,2025-08-20,Menang,Selesai
500286,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500286 untuk NIK 10007507,10007507,806,910,2023-10-06,2026-01-18,,,Pending
500287,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500287 untuk NIK 10005074,10005074,980,43,2024-03-14,2025-02-09,,,Pending
500288,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500288 untuk NIK 10000987,10000987,125,9,2023-02-19,2026-11-03,,,Proses
500289,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500289 untuk NIK 10007678,10007678,845,790,2023-06-07,2024-10-28,2026-07-27,Menang,Selesai
500290,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500290 untuk NIK 10005131,10005131,703,905,2026-04-06,2026-06-15,,,Pending
500291,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500291 untuk NIK 10003030,10003030,597,223,2025-12-22,2026-03-28,2026-11-09,Damai,Selesai
500292,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500292 untuk NIK 10008436,10008436,444,823,2024-01-08,2026-12-01,,,Proses
500293,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500293 untuk NIK 10008629,10008629,337,90,2026-12-25,2026-12-28,,,Proses
500294,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500294 untuk NIK 10003217,10003217,36,717,2023-08-11,2026-09-19,2026-11-06,Kalah,Selesai
500295,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 500295 untuk NIK 10000553,10000553,7,177,2025-05-13,2026-02-18,2026-10-30,Damai,Selesai
500296,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500296 untuk NIK 10003690,10003690,936,204,2026-11-01,2026-11-19,,,Pending
500297,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500297 untuk NIK 10003361,10003361,349,132,2023-09-02,2025-06-30,2026-12-10,Damai,Selesai
500298,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 500298 untuk NIK 10000475,10000475,945,460,2025-12-09,2026-06-16,2026-09-16,Menang,Selesai
500299,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500299 untuk NIK 10002146,10002146,109,637,2025-04-21,2026-04-16,,,Proses
500300,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500300 untuk NIK 10008220,10008220,511,374,2023-07-15,2025-02-08,2026-09-12,Banding Kalah,Banding
500301,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500301 untuk NIK 10006140,10006140,640,555,2023-05-22,2024-06-30,,,Proses
500302,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 500302 untuk NIK 10003460,10003460,184,35,2023-12-29,2026-05-09,,,Proses
500303,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500303 untuk NIK 10005393,10005393,158,681,2024-11-10,2026-02-19,2026-12-03,Kalah,Selesai
500304,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500304 untuk NIK 10008879,10008879,417,93,2023-12-22,2026-10-05,,,Pending
500305,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 500305 untuk NIK 10006989,10006989,217,33,2025-05-07,2025-12-19,,,Pending
500306,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 500306 untuk NIK 10006866,10006866,791,41,2023-12-13,2025-05-26,2025-08-04,Menang,Selesai
500307,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 500307 untuk NIK 10007228,10007228,619,67,2023-08-10,2026-09-27,,,Pending
500308,Pidana: Narkotika,Kasus Pidana: Narkotika No. 500308 untuk NIK 10008259,10008259,682,385,2023-08-23,2025-04-25,2026-12-12,Menang,Selesai
500309,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 500309 untuk NIK 10007533,10007533,528,343,2026-09-07,2026-10-26,,,Pending
