Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
700292,10008436,131,500292,823,2026-03-11,Belum Lunas,,30000,3858314,50000,14094000
700293,10008629,9601,500293,90,2026-12-25,Belum Lunas,,30000,8039201,10000,17601000
700294,10003217,1087,500294,717,2024-12-16,Lunas,2024-12-23,75000,11546372,20000,5922000
700295,10000553,3202,500295,177,2026-07-04,Lunas,2026-08-19,75000,950571,20000,6593000
700296,10003690,5319,500296,204,2026-12-14,Lunas,2027-02-06,75000,13129328,100000,723000
700297,10003361,3819,500297,132,2026-06-11,Lunas,2026-06-24,20000,524524,10000,61622000
700298,10000475,7462,500298,460,2025-12-10,Lunas,2025-12-24,50000,9162377,50000,10586000
700299,10002146,8371,500299,637,2025-10-09,Lunas,2025-11-30,20000,105682,10000,1991000
700300,10008220,966,500300,374,2023-09-24,Belum Lunas,,50000,12057172,50000,7050000
700301,10006140,8792,500301,555,2026-03-06,Lunas,2026-03-08,20000,5969120,50000,29752000
700302,10003460,4746,500302,35,2025-02-24,Lunas,2025-03-11,30000,1707923,100000,37743000
700303,10005393,1297,500303,681,2026-09-06,Sebagian,2026-10-15,75000,617406,100000,9962000
700304,10008879,6378,500304,93,2025-11-28,Belum Lunas,,75000,13357969,50000,57127000
700305,10006989,17,500305,33,2025-08-22,Belum Lunas,,75000,6021916,50000,15958000
700306,10006866,264,500306,41,2024-03-14,Lunas,2024-03-22,30000,2622533,50000,14404000
700307,10007228,4729,500307,67,2025-07-02,Lunas,2025-08-05,20000,495488,10000,11685000
700308,10008259,3264,500308,385,2026-07-16,Lunas,2026-08-10,50000,1824150,20000,40505000
700309,10007533,3453,500309,343,2026-11-03,Lunas,2026-12-31,75000,6520379,50000,11527000
700310,10001816,9670,500310,26,2026-11-16,Lunas,2026-12-01,75000,1136272,10000,5319000
700311,10007565,3272,500311,972,2026-03-27,Lunas,2026-05-06,50000,14551375,20000,1357000
700312,10005533,6908,500312,451,2026-08-07,Lunas,2026-10-05,20000,5669200,20000,541000
700313,10008810,1805,500313,476,2026-09-16,Lunas,2026-10-03,20000,3518300,20000,43810000
700314,10004937,8185,500314,44,2026-11-13,Belum Lunas,,50000,5277312,10000,8960000
700315,10003660,3283,500315,681,2025-12-19,Lunas,2025-12-28,20000,9279125,50000,10898000
700316,10001952,3244,500316,516,2025-08-07,Belum Lunas,,20000,5971791,50000,29628000
700317,10002588,3779,500317,905,2025-08-26,Lunas,2025-08-31,50000,13583237,100000,1783000
700318,10006517,3856,500318,913,2026-09-09,Lunas,2026-09-12,20000,12045896,100000,11628000
700319,10008547,162,500319,565,2026-10-28,Belum Lunas,,75000,7497522,50000,67842000
700320,10008995,5407,500320,582,2026-11-21,Lunas,2027-01-10,75000,4000111,100000,12145000
700321,10002722,9618,500321,338,2026-09-02,Lunas,2026-09-29,75000,9381166,20000,41723000
700322,10009366,7597,500322,706,2026-09-22,Lunas,2026-10-11,20000,8685551,50000,5162000
700323,10005519,1226,500323,183,2024-11-03,Lunas,2024-12-31,20000,4124256,10000,37885000
700324,10008869,9845,500324,707,2026-11-30,Lunas,2026-12-15,20000,11692949,10000,43161000
700325,10000744,6550,500325,687,2026-11-22,Lunas,2027-01-02,20000,9649833,100000,10751000
700326,10004706,1708,500326,706,2023-12-20,Lunas,2024-01-04,50000,12158313,20000,67835000
700327,10008534,7514,500327,842,2026-06-18,Lunas,2026-07-23,20000,9748755,20000,13269000
700328,10001143,7980,500328,52,2026-01-28,Lunas,2026-03-06,50000,13801924,100000,4742000
700329,10008435,6787,500329,873,2026-10-28,Lunas,2026-12-21,75000,7709542,20000,41824000
700330,10001896,699,500330,314,2026-09-13,Lunas,2026-10-23,50000,5979685,10000,7741000
700331,10007878,5925,500331,617,2025-07-10,Lunas,2025-08-29,75000,4305568,50000,74807000
700332,10008453,1879,500332,592,2026-08-31,Lunas,2026-09-05,20000,14181346,100000,6206000
700333,10004609,6862,500333,30,2025-11-06,Lunas,2025-11-07,75000,11055401,100000,8157000
700334,10007224,3411,500334,26,2026-01-06,Lunas,2026-01-23,50000,760585,20000,9046000
700335,10008808,6205,500335,335,2026-05-14,Lunas,2026-06-30,30000,3583034,10000,503000
700336,10001698,7381,500336,197,2026-04-21,Lunas,2026-06-05,30000,11655282,50000,9235000
700337,10006574,2393,500337,10,2026-10-17,Sebagian,2026-11-03,75000,12197602,20000,17787000
700338,10000221,9981,500338,759,2025-05-05,Lunas,2025-06-06,30000,8143264,100000,10692000
700339,10002962,7963,500339,964,2026-05-17,Belum Lunas,,75000,13110815,20000,14492000
700340,10005245,5776,500340,533,2026-08-16,Sebagian,2026-09-30,50000,12612805,10000,3430000
700341,10007563,1122,500341,158,2025-04-21,Lunas,2025-06-11,20000,13252577,100000,7473000
700342,10005068,1660,500342,747,2026-12-22,Belum Lunas,,30000,6029468,10000,1262000
700343,10007298,6338,500343,521,2025-12-26,Lunas,2026-01-13,75000,2948772,20000,9261000
700344,10005363,5456,500344,294,2024-02-04,Lunas,2024-03-19,20000,161843,20000,1337000
700345,10003783,5165,500345,271,2026-08-21,Lunas,2026-09-29,50000,7819403,50000,13468000
700346,10007101,3997,500346,328,2026-08-26,Lunas,2026-09-09,20000,2003334,20000,11031000
700347,10002730,868,500347,985,2024-04-11,Lunas,2024-04-27,20000,4119602,10000,2562000
700348,10001263,7304,500348,932,2026-03-21,Sebagian,2026-03-23,75000,10963243,50000,6701000
700349,10001846,2519,500349,423,2026-11-18,Lunas,2026-11-28,50000,8536453,50000,1640000
700350,10005068,1660,500350,442,2026-06-25,Lunas,2026-08-23,75000,1963424,20000,1262000
700351,10006350,5389,500351,818,2025-03-07,Belum Lunas,,30000,3495706,50000,9832000
700352,10007513,1212,500352,301,2025-09-22,Lunas,2025-10-08,50000,2596147,50000,12216000
700353,10004012,1340,500353,126,2025-02-12,Belum Lunas,,50000,806762,20000,4282000
700354,10002920,3580,500354,569,2023-10-10,Belum Lunas,,75000,9853221,10000,827000
700355,10002707,358,500355,732,2026-04-08,Sebagian,2026-05-28,50000,12342993,10000,38077000
700356,10009858,7350,500356,807,2025-04-06,Lunas,2025-05-27,20000,4697446,50000,12924000
700357,10003127,3981,500357,679,2026-12-24,Lunas,2026-12-30,50000,8719808,20000,20981000
700358,10004908,2346,500358,960,2024-12-07,Lunas,2025-01-20,75000,9699391,100000,5174000
700359,10007523,6221,500359,19,2026-08-01,Lunas,2026-09-17,50000,12821680,100000,1524000
700360,10007505,1485,500360,386,2026-10-05,Sebagian,2026-10-25,30000,3450920,100000,23220000
700361,10002457,6371,500361,597,2024-08-24,Lunas,2024-10-20,50000,9070117,20000,2854000
700362,10007949,9207,500362,70,2024-11-06,Sebagian,2024-12-16,20000,10857862,50000,11797000
700363,10002577,5265,500363,153,2025-01-08,Belum Lunas,,75000,1187869,50000,43885000
700364,10000077,4135,500364,885,2026-01-07,Lunas,2026-01-28,20000,2813640,10000,1596000
700365,10002680,8134,500365,596,2025-12-07,Belum Lunas,,30000,3152084,50000,1213000
700366,10005727,2301,500366,402,2025-07-05,Lunas,2025-08-21,75000,14527964,20000,62810000
700367,10004484,9616,500367,622,2024-08-13,Lunas,2024-09-14,50000,325678,100000,13064000
700368,10000808,6408,500368,469,2026-06-17,Lunas,2026-08-05,20000,11523792,50000,53862000
700369,10001785,7921,500369,473,2025-03-21,Lunas,2025-05-14,20000,8302820,20000,51698000
700370,10000454,8019,500370,429,2024-06-24,Lunas,2024-08-15,30000,8855772,50000,539000
700371,10004728,6176,500371,827,2026-08-30,Sebagian,2026-10-13,20000,6032382,100000,29861000
700372,10002447,6211,500372,325,2026-05-07,Lunas,2026-06-20,30000,9937661,20000,14437000
700373,10002504,8213,500373,874,2024-01-18,Lunas,2024-01-21,20000,4542113,10000,8036000
700374,10002300,8315,500374,275,2026-08-13,Belum Lunas,,30000,3549406,20000,11165000
700375,10004942,7463,500375,3,2026-11-08,Belum Lunas,,75000,8720115,10000,8185000
700376,10009838,2372,500376,265,2026-04-06,Lunas,2026-04-21,75000,9800932,20000,18415000
700377,10000610,3971,500377,405,2026-04-13,Belum Lunas,,30000,13236593,10000,14649000
700378,10000399,482,500378,291,2026-08-01,Lunas,2026-09-03,50000,10137001,10000,12100000
700379,10000867,8113,500379,953,2026-04-15,Lunas,2026-04-19,20000,2388843,100000,21563000
700380,10000661,8599,500380,855,2026-09-07,Sebagian,2026-10-09,30000,9257023,10000,9108000
700381,10003669,5054,500381,924,2025-11-27,Lunas,2025-12-03,30000,10074815,20000,6925000
700382,10004902,1931,500382,907,2026-08-30,Lunas,2026-09-29,50000,10665238,10000,1920000
700383,10000704,9090,500383,480,2026-12-22,Lunas,2027-01-17,50000,3155108,10000,7697000
700384,10005343,5295,500384,130,2025-11-18,Sebagian,2025-12-19,75000,5240702,10000,5773000
700385,10004009,3043,500385,395,2025-11-16,Lunas,2025-11-30,20000,7024368,20000,1880000
700386,10001922,1902,500386,249,2025-04-04,Lunas,2025-05-20,50000,4585440,50000,6994000
700387,10001348,2806,500387,591,2025-01-03,Lunas,2025-01-14,75000,14243159,20000,1429000
700388,10009255,9554,500388,569,2025-09-15,Lunas,2025-10-16,30000,12008585,100000,8606000
700389,10007551,460,500389,869,2026-03-27,Belum Lunas,,75000,5484920,10000,72500000
700390,10000265,6649,500390,826,2026-07-17,Belum Lunas,,20000,11919965,10000,12906000
700391,10000213,3925,500391,588,2025-11-22,Lunas,2026-01-07,30000,551564,100000,12001000
700392,10005688,1853,500392,480,2026-11-04,Lunas,2026-12-31,20000,11467473,100000,30774000
700393,10002100,1542,500393,473,2024-07-06,Lunas,2024-08-03,20000,9750166,50000,34580000
700394,10003856,4439,500394,521,2025-05-14,Lunas,2025-06-19,50000,3637990,100000,68571000
700395,10006514,559,500395,463,2025-01-13,Lunas,2025-03-06,30000,2138757,50000,9394000
700396,10003810,4611,500396,874,2026-12-24,Lunas,2027-01-12,30000,12144694,10000,42368000
700397,10002717,3335,500397,175,2026-08-11,Sebagian,2026-09-01,50000,312085,50000,2286000
700398,10001295,1329,500398,756,2026-07-14,Lunas,2026-08-21,30000,2477001,50000,581000
700399,10008696,5,500399,317,2024-10-12,Lunas,2024-10-29,20000,5690339,10000,9641000
700400,10009262,2582,500400,110,2025-07-06,Lunas,2025-07-06,20000,4238270,10000,6951000
700401,10007041,5566,500401,198,2026-03-07,Lunas,2026-04-14,30000,6397042,10000,7169000
700402,10006121,7616,500402,404,2026-09-20,Lunas,2026-10-16,75000,7200187,10000,4152000
700403,10006108,6926,500403,498,2026-06-13,Sebagian,2026-07-11,75000,2542958,20000,6322000
700404,10000266,9350,500404,782,2026-11-03,Lunas,2026-11-28,75000,8537267,10000,8855000
700405,10009796,3344,500405,575,2025-04-04,Lunas,2025-04-08,75000,13495252,10000,1189000
700406,10002370,5885,500406,882,2026-08-30,Lunas,2026-09-04,75000,14750523,100000,10247000
700407,10004329,2064,500407,448,2025-11-04,Lunas,2025-12-03,30000,9244380,100000,10113000
700408,10009354,8234,500408,989,2026-12-12,Lunas,2027-01-10,30000,11064796,50000,12608000
700409,10006536,9439,500409,465,2026-12-21,Lunas,2027-01-05,75000,203109,20000,9868000
700410,10003737,2607,500410,852,2026-12-01,Belum Lunas,,20000,9559677,10000,11980000
700411,10004905,3987,500411,328,2025-04-15,Belum Lunas,,20000,9887187,50000,1101000
700412,10004128,2048,500412,277,2025-07-15,Lunas,2025-08-23,30000,2284406,50000,1066000
700413,10001134,7350,500413,92,2024-11-18,Lunas,2024-12-13,30000,7005866,100000,12924000
700414,10002830,5083,500414,677,2025-12-03,Lunas,2025-12-15,20000,14369963,50000,22044000
700415,10006725,377,500415,377,2026-08-05,Lunas,2026-09-24,20000,8662611,100000,1071000
700416,10005823,4885,500416,131,2024-11-21,Sebagian,2024-12-10,20000,3269951,100000,10911000
700417,10001448,1743,500417,1,2026-12-01,Lunas,2026-12-05,75000,7019872,10000,14145000
700418,10001524,3260,500418,606,2026-03-17,Lunas,2026-04-15,20000,9346217,100000,59438000
700419,10002883,5018,500419,408,2023-10-07,Lunas,2023-11-12,30000,9573153,20000,1029000
700420,10003195,4774,500420,376,2024-10-20,Sebagian,2024-12-11,50000,7389170,20000,11786000
700421,10006279,5664,500421,471,2026-05-29,Lunas,2026-07-11,75000,10700185,50000,879000
700422,10005995,9450,500422,80,2025-04-12,Lunas,2025-04-25,30000,4994280,20000,14104000
700423,10005595,4971,500423,550,2024-08-24,Lunas,2024-10-18,75000,6118429,10000,7897000
700424,10002747,9412,500424,565,2026-03-09,Sebagian,2026-04-13,75000,13530819,20000,7802000
700425,10005724,1939,500425,460,2026-09-30,Lunas,2026-11-01,50000,10630920,50000,63376000
700426,10009884,4436,500426,847,2026-08-31,Belum Lunas,,75000,7984131,100000,9149000
700427,10004756,5273,500427,815,2026-12-26,Lunas,2026-12-28,50000,2596329,10000,6060000
700428,10006044,3401,500428,9,2026-12-05,Lunas,2027-01-14,30000,10573776,50000,18939000
700429,10004729,1851,500429,202,2026-11-15,Lunas,2026-12-19,75000,6962791,20000,12089000
700430,10009101,1420,500430,421,2026-12-29,Belum Lunas,,75000,6090813,20000,1494000
700431,10005077,7662,500431,742,2026-12-21,Lunas,2027-02-01,30000,11522974,100000,2562000
700432,10009658,1575,500432,75,2026-09-10,Sebagian,2026-10-01,20000,1663786,100000,60041000
700433,10004491,6399,500433,285,2026-11-11,Lunas,2026-12-31,75000,8069476,50000,8594000
700434,10007606,747,500434,465,2026-07-09,Lunas,2026-07-28,50000,13094580,10000,6257000
700435,10008825,534,500435,205,2026-02-04,Belum Lunas,,20000,3904956,10000,8160000
700436,10009353,1034,500436,851,2025-10-09,Lunas,2025-10-11,75000,5473524,50000,25817000
700437,10003309,4380,500437,640,2026-01-15,Lunas,2026-01-25,75000,12371888,50000,1762000
700438,10000081,6192,500438,917,2026-12-23,Lunas,2027-02-01,75000,14669741,50000,60885000
700439,10007235,5677,500439,301,2026-12-22,Lunas,2027-01-11,30000,8030325,20000,13781000
700440,10003312,1630,500440,405,2025-10-24,Lunas,2025-11-29,30000,887640,100000,30511000
700441,10002082,5337,500441,176,2026-03-31,Belum Lunas,,30000,4152000,50000,11255000
700442,10001601,8469,500442,581,2023-11-10,Sebagian,2023-11-15,75000,7401480,50000,70842000
700443,10004619,7258,500443,921,2025-12-19,Lunas,2026-02-11,50000,2950290,20000,12325000
700444,10006564,8931,500444,568,2024-12-12,Lunas,2025-02-05,50000,11567725,10000,1970000
700445,10003370,9740,500445,530,2025-09-09,Lunas,2025-09-12,30000,11068531,10000,7736000
700446,10007033,5779,500446,545,2026-12-12,Lunas,2026-12-20,20000,6299409,20000,1404000
700447,10001125,1274,500447,33,2026-12-23,Lunas,2026-12-25,50000,1758328,10000,11828000
700448,10004679,1884,500448,849,2026-10-11,Belum Lunas,,30000,12708419,50000,10830000
700449,10008054,3459,500449,222,2026-12-14,Lunas,2026-12-25,30000,9528618,50000,4906000
700450,10003342,3220,500450,860,2025-11-19,Belum Lunas,,50000,10329952,100000,12697000
700451,10002408,9228,500451,830,2026-01-29,Belum Lunas,,30000,10684235,20000,8179000
700452,10000050,5306,500452,578,2026-03-18,Lunas,2026-04-13,20000,9991615,50000,7581000
700453,10008089,9445,500453,415,2024-11-28,Lunas,2024-12-28,50000,1284563,10000,13749000
700454,10009524,3363,500454,195,2023-12-27,Lunas,2024-02-06,50000,11706226,50000,8388000
700455,10002367,5040,500455,355,2026-11-22,Lunas,2026-11-26,50000,1513457,10000,32951000
700456,10000674,1021,500456,735,2025-05-23,Lunas,2025-06-14,20000,14906936,50000,1409000
700457,10006958,1367,500457,924,2023-02-21,Belum Lunas,,50000,2967057,50000,5511000
700458,10008647,8023,500458,488,2026-10-20,Lunas,2026-12-05,20000,13304412,50000,24981000
700459,10004533,9979,500459,25,2026-10-14,Lunas,2026-11-23,30000,6033704,10000,50958000
700460,10005991,5150,500460,751,2026-09-05,Lunas,2026-09-20,50000,3946046,50000,73092000
700461,10004308,9121,500461,961,2026-09-10,Lunas,2026-10-09,50000,7466285,100000,9664000
700462,10001691,8227,500462,59,2026-03-11,Lunas,2026-03-20,75000,5404431,50000,14422000
700463,10009253,3017,500463,178,2026-12-02,Lunas,2026-12-02,20000,9574652,50000,42130000
700464,10002615,2684,500464,985,2026-02-03,Lunas,2026-02-05,75000,14937991,20000,2978000
700465,10002869,346,500465,504,2026-07-05,Lunas,2026-08-16,50000,13653606,20000,61286000
700466,10004224,5515,500466,614,2026-02-20,Lunas,2026-04-05,50000,12218275,50000,9704000
700467,10006923,4446,500467,43,2026-11-03,Sebagian,2026-11-24,75000,1923539,20000,9203000
700468,10008466,2179,500468,944,2024-03-24,Belum Lunas,,50000,2562990,50000,12331000
700469,10005985,5646,500469,259,2026-08-07,Sebagian,2026-09-01,30000,11447900,10000,2561000
700470,10004062,5694,500470,937,2025-05-06,Belum Lunas,,30000,12507058,20000,11270000
700471,10009690,2096,500471,549,2023-05-31,Sebagian,2023-07-21,75000,9285703,20000,52044000
700472,10006384,5678,500472,177,2026-08-04,Lunas,2026-09-06,20000,14916768,100000,5257000
700473,10000259,334,500473,281,2026-08-13,Belum Lunas,,50000,2895000,100000,13812000
700474,10002019,3827,500474,687,2026-09-13,Belum Lunas,,30000,2272875,50000,38726000
700475,10008193,9457,500475,550,2026-08-27,Lunas,2026-10-01,30000,10106913,10000,54656000
700476,10002754,6905,500476,154,2026-08-10,Lunas,2026-08-29,75000,14263463,20000,867000
700477,10001864,7223,500477,620,2026-06-21,Belum Lunas,,20000,8633037,100000,14625000
700478,10004315,4097,500478,986,2026-12-04,Belum Lunas,,20000,4115542,100000,52654000
700479,10004347,6656,500479,361,2026-12-07,Lunas,2027-02-04,75000,10551933,20000,11441000
700480,10002042,1821,500480,121,2026-11-10,Lunas,2026-12-09,75000,11895987,50000,13177000
700481,10004376,721,500481,780,2026-03-17,Lunas,2026-04-11,30000,11064229,100000,1581000
700482,10002470,3051,500482,417,2026-07-03,Lunas,2026-07-08,30000,4882191,100000,14564000
700483,10009049,6578,500483,601,2026-07-28,Sebagian,2026-08-10,30000,13570047,10000,23800000
700484,10009761,7402,500484,984,2026-08-24,Sebagian,2026-09-01,75000,9513067,50000,5871000
700485,10006946,1262,500485,967,2026-03-18,Lunas,2026-04-02,75000,2011547,50000,889000
700486,10001682,3548,500486,441,2026-03-04,Lunas,2026-03-16,50000,6175543,20000,7817000
700487,10003727,1531,500487,178,2026-12-21,Lunas,2027-01-06,75000,2344725,10000,8363000
700488,10009027,2358,500488,280,2025-09-26,Lunas,2025-11-08,20000,297522,100000,3815000
700489,10002225,8482,500489,987,2025-06-18,Lunas,2025-07-06,30000,2084862,100000,12259000
700490,10005670,9216,500490,496,2026-09-18,Lunas,2026-10-16,50000,8944440,100000,12546000
700491,10009868,303,500491,801,2025-08-13,Lunas,2025-10-02,75000,7648460,10000,9462000
700492,10007932,2296,500492,308,2026-03-06,Lunas,2026-04-27,30000,4127599,20000,2277000
700493,10000312,8110,500493,819,2026-11-30,Belum Lunas,,20000,11956374,100000,58642000
700494,10008956,2602,500494,763,2025-07-01,Lunas,2025-07-22,20000,1215852,50000,8752000
700495,10000284,4879,500495,99,2024-08-17,Lunas,2024-09-02,50000,4256598,10000,7775000
700496,10005651,9110,500496,18,2026-12-11,Lunas,2027-01-27,75000,124797,10000,2974000
700497,10001896,699,500497,94,2026-01-22,Lunas,2026-03-02,75000,5940072,10000,7741000
700498,10001347,1675,500498,339,2025-02-18,Lunas,2025-04-02,50000,9481510,50000,11314000
700499,10002324,3421,500499,538,2025-10-10,Lunas,2025-11-22,20000,8184170,20000,8457000
700500,10001570,2067,500500,475,2026-08-01,Belum Lunas,,30000,409811,20000,7153000
700501,10009239,7370,500501,443,2025-05-31,Lunas,2025-06-13,20000,7611568,100000,8254000
700502,10007631,4658,500502,304,2026-06-03,Belum Lunas,,50000,13612568,50000,11225000
700503,10003485,8833,500503,174,2025-03-09,Belum Lunas,,75000,1506503,20000,22024000
700504,10004033,5827,500504,797,2026-12-29,Belum Lunas,,75000,9150776,50000,10071000
700505,10007259,9039,500505,30,2026-10-20,Lunas,2026-11-20,75000,3312710,50000,1302000
700506,10002588,3779,500506,128,2026-09-17,Lunas,2026-10-30,50000,366613,10000,1783000
700507,10009808,9089,500507,115,2026-06-16,Lunas,2026-07-05,75000,11658555,20000,3791000
700508,10001478,3623,500508,363,2026-03-05,Belum Lunas,,30000,13989939,50000,5575000
700509,10001432,5952,500509,870,2026-03-05,Lunas,2026-04-23,30000,12651420,20000,8532000
